0019_0020_0021_0022_fight_incident | 须藤打架事件 | ai_guided_choice | 2024-06-24 | foreshadow=True | rules=True | D班学生正在寻找目击者证明须藤的清白。栉田桔梗、平田洋介等人积极行动，但堀北铃音认为须藤自身行为有问题。
rooftop_confrontation | 屋顶对决：绫小路 vs 龙园 | ai_guided_choice | 2024-12-23 | foreshadow=True | rules=False | 绫小路在屋顶与龙园及其手下对峙，揭露自己就是X，并展开物理对抗。
rooftop_incident_aftermath | 屋顶事件后续：轻井泽惠的心理变化 | fixed_story | 2024-12-23 | foreshadow=True | rules=False | 轻井泽惠在协助佐藤麻耶策划约会的过程中，不断意识到自己对绫小路清隆的特殊感情。她内心挣扎于作为平田洋介假女友的身份和真实情感之间。
ryuen_and_horikita_brother_meeting | 龙园翔与堀北学的秘密会谈 | fixed_story | 2024-12-24 | foreshadow=True | rules=False | 这次秘密会谈奠定了未来对抗南云雅和处理栉田桔梗的基础。龙园翔同意暂时退居幕后，堀北学则提供了关于高年级生的关键情报。
ryuen_betrayal_and_challenge | 龙园背叛与宣战 | fixed_story | 2024-11-02 | foreshadow=True | rules=False | 龙园背叛了与堀北班的合作协议，泄露了女仆咖啡厅的情报，并宣布C班也将推出和服概念咖啡厅。他提出赌注：文化祭营收较高的一方可以从对手班级获得500万个人点数。堀北
ryuen_class_harassment_begins | 龙园班开始骚扰一之濑班 | fixed_story | 2025-12-07 | foreshadow=True | rules=False | 龙园班持续进行骚扰行为，但一之濑班已做好对策。神崎提醒同学们保持警惕，不要签署任何不利契约。
ryuen_confronts_toki_2025_02_07 | 龙园翔的警告与冲突 | fixed_story | 2025-02-07 | foreshadow=True | rules=False | 龙园、时任、宝泉、宇都宫等人之间的冲突，最终因外人介入而平息。
ryuen_control_c_class | 龙园掌控C班情报 | silent_fixed | 2024-07-29 | foreshadow=True | rules=False | 龙园已掌握C班全部优待者身份。他利用这一信息优势，在与其他班级领袖（如堀北、一之濑）的接触中，抛出‘三班联合对抗A班’的提议，实为试探和扰乱。
ryuen_defeat_and_aftermath | 龙园败北与退学危机 | fixed_story | 2024-12-23 | foreshadow=False | rules=False | 龙园承认败北，试图退学但被绫小路以策略阻止，最终放弃退学。
ryuen_defeat_rumor | 龙园翔败北传闻 | silent_fixed | 2024-12-25 | foreshadow=True | rules=False | 龙园翔败北的传闻在暗中传播，坂柳有栖可能已得知此事，并开始关注绫小路清隆。
ryuen_gathering_about_third_term_exam | 龙园召集讨论第三学期特别考试 | fixed_story | 2025-12-28 | foreshadow=True | rules=False | 龙园表示想与坂柳班对决，葛城反对。龙园发现并抓住了跟踪的山村美纪，但最终放走她。绫小路建议山村向坂柳坦白。
ryuen_ichinose_confrontation_after_exam | 龙园翔与一之濑帆波在雨中对话 | fixed_story | 2025-12-24 | foreshadow=True | rules=False | 龙园称赞一之濑班在特别考试中的表现，但认为只是考试内容救了他们。他威胁学年末考试时会继续妨碍。一之濑表示为了胜利会不择手段，必要时会让龙园退学。龙园提到一之濑迷
ryuen_leadership_abdication | 龙园放弃C班领袖地位 | silent_fixed | 2024-12-24 | foreshadow=False | rules=False | 龙园与伊吹在校园相遇，伊吹质问其退学决定，龙园最终放弃退学但不再担任领袖。
ryuen_recruits_katsuragi | 龙园翔招募葛城康平 | ai_guided_choice | 2024-07-13 | foreshadow=True | rules=False | 龙园翔成功招募葛城康平加入B班，并购买了绫小路的试炼卡。葛城将用减半卡交换。
ryuen_revival_strategy | 龙园逆转胜策略 | fixed_story | 2024-12-02 | foreshadow=True | rules=False | 龙园通过背叛者桥本获得情报，实现逆转胜。但内部出现分歧，椎名日和质疑这种策略的可持续性。
ryuen_sakurako_final_bet | 龙园与坂柳的最终赌注 | fixed_story | 2025-02-18 | foreshadow=True | rules=False | 赌注正式成立，学年末考试将决定两人的去留。
ryuuen_and_sakurako_strategy | 龙园与坂柳的战略博弈 | silent_fixed | 2024-04-02 | foreshadow=True | rules=False | 坂柳和龙园都在进行战略布局，但目标不同。坂柳要确保A班胜利，龙园则着眼于长远拉下A班。
ryuuen_sakurako_final_meeting | 龙园翔与坂柳有栖最后一次对话 | fixed_story | 2026-03-19 | foreshadow=True | rules=False | 龙园翔与坂柳有栖在校园边缘对话。坂柳透露绫小路的口信内容，并表达对绫小路的感情。龙园决定继续战斗。
sakayanagi_new_year_call | 坂柳有栖新年夜电话 | fixed_story | 2024-12-31 | foreshadow=True | rules=False | 坂柳有栖与龙园翔的对话揭示了坂柳对绫小路清隆的兴趣。龙园翔决定不再参与班级斗争，但警告坂柳胜利并不一定属于她。
sakayanagi_proposes_truce | 坂柳提议停战 | fixed_story | 2025-03-03 | foreshadow=True | rules=False | 坂柳有栖透露A班已经决定让葛城康平退学，并暗示这次追加考试可能与她的父亲（理事长）被停职有关。
sakayanagi_warning_to_ichinose | 坂柳有栖对一之濑帆波发出最后通牒 | fixed_story | 2025-12-23 | foreshadow=True | rules=False | 坂柳警告一之濑：如果陷得太深会害到自己，要求她立刻与绫小路保持距离。一之濑反驳说坂柳也把绫小路当成特别的人，觉得一之濑的存在碍眼。坂柳承认用特别眼光看待绫小路，
sakura_airi_consultation | 佐仓爱里向绫小路倾诉烦恼 | fixed_story | 2024-07-25 | foreshadow=False | rules=False | 佐仓爱里因室友问题和考试压力向绫小路清隆倾诉。她被分到牛组，与须藤健、池宽治同组，感到非常不安。
sakura_airi_expulsion | 佐仓爱里退学 | fixed_story | 2024-09-01 | foreshadow=True | rules=True | 佐仓爱里自愿退学，以保护班级。绫小路清隆和堀北铃音在走廊上交谈。佐仓爱里最后一次与绫小路清隆见面，展现新形象后离开。
sakura_airi_post_exam_legacy | 佐仓爱里退学后的遗留问题 | silent_fixed | 2024-09-21 | foreshadow=False | rules=False | 绫小路得知爱里在退学前使用了个人点数，决定承担这笔费用。
sakurako_and_ayanokoji_library_meeting | 绫小路与椎名日和图书馆交谈 | fixed_story | 2025-03-03 | foreshadow=True | rules=False | 绫小路了解到龙园翔的处境，并意识到自己也不希望他退学。
sakurako_and_kiyotaka_secret_meeting | 坂柳有栖与绫小路清隆的对话 | fixed_story | 2024-12-23 | foreshadow=True | rules=False | 坂柳有栖向绫小路清隆展示了她对局势的掌控力，并暗示了未来的行动方向。这次对话揭示了A班内部的动态和坂柳的真实意图。
sakurako_and_yamamura_reconciliation | 坂柳与山村的清晨和解 | fixed_story | 2025-02-17 | foreshadow=True | rules=False | 绫小路清隆离开，让两人单独交谈。
sakurako_christmas_cake_gift | 坂柳的圣诞蛋糕与告白 | ai_guided_choice | 2025-12-26 | foreshadow=True | rules=False | 在雪地散步中，坂柳向绫小路告白，表示喜欢他。但她不求立即答复，只希望绫小路记住这件事。绫小路询问她能否将感情化为长处而非弱点。
sakurako_departure | 坂柳有栖离校 | fixed_story | 2026-03-31 | foreshadow=True | rules=False | 坂柳有栖乘坐计程车离开学校。绫小路清隆向森下和山村传达坂柳留下的建议（关于班级未来的战略）。
sakurako_encounter_lobby_2025_02_07 | 与坂柳的清晨对话 | fixed_story | 2025-02-07 | foreshadow=True | rules=False | 绫小路与坂柳短暂交谈，了解她目前的状态。
sakurako_koenji_observation | 坂柳有栖的日常与期末考幕后 | silent_fixed | 2024-12-05 | foreshadow=True | rules=False | 坂柳对绫小路产生浓厚兴趣，将其视为唯一能让她享受的对手。
sakurako_manipulates_yamauchi | 坂柳操纵山内春树 | ai_guided_choice | 2025-03-01 | foreshadow=True | rules=False | 坂柳与山内在卡拉OK包厢见面，提出A班将投20张赞美票给山内，条件是山内必须主导让绫小路退学。山内同意。
sakurako_morning_achievement | 坂柳有栖考试当天的早晨 | silent_fixed | 2025-03-10 | foreshadow=False | rules=False | 坂柳有栖因过度兴奋只睡了3小时36分钟。她抱着抱枕，内心矛盾：一边认为自己绝对不会输，一边又期待绫小路能带给她败北。神室真澄来电叫醒她。
sakurako_phone_call | 坂柳理事长的电话 | silent_fixed | 2025-09-16 | foreshadow=False | rules=False | 坂柳理事长致电绫小路清隆，告知体育祭将邀请来宾（可能包括其父亲派来的人），建议绫小路以健康检查为由缺席体育祭，以便安排监视人员保护。绫小路表示需要时间考虑。
sakurako_reveals_true_intent | 坂柳揭露真实意图 | fixed_story | 2025-03-01 | foreshadow=False | rules=False | 山内离开后，坂柳对神室表示，她的真实目标不是绫小路，而是通过山内来观察绫小路的反应，并最终让山内退学。
sakurako_self_reflection | 坂柳的自我反省与成长 | fixed_story | 2024-12-02 | foreshadow=True | rules=False | 坂柳在长椅上与绫小路对话，承认自己的错误和内心变化。她决定从失败中学习，变得更强大。绫小路表示会继续观察她的成长。
sakurako_summon | 坂柳有栖召唤绫小路 | fixed_story | 2024-10-01 | foreshadow=True | rules=False | 坂柳与绫小路进行关键对话。坂柳透露她认识绫小路的父亲和White Room，并宣称要打败他。绫小路保持冷静，但内心受到冲击。此事件标志着坂柳正式成为绫小路的对手
sakurako_voluntary_withdrawal | 坂柳有栖自主退学决定 | fixed_story | 2026-03-14 | foreshadow=True | rules=False | 坂柳有栖准备退学手续，与同班同学告别。
sakurako_wish_fulfillment | 坂柳有栖的心愿完成 | fixed_story | 2025-03-10 | foreshadow=False | rules=False | 考试前，坂柳与绫小路独处。坂柳表示这一天终于到来，她梦想着与绫小路比赛。她坦言自己一直压抑着想要快点比赛的心情。她要求绫小路全力比赛，不要手下留情。她认为这场特
sato_c_class_conflict_initial | 须藤与C班冲突事件 | fixed_story | 2024-05-17 | foreshadow=True | rules=False | 冲突发生后，C班向校方控诉须藤单方面施暴。
sato_c_class_conflict_investigation | 须藤事件调查与准备 | ai_guided_choice | 2024-05-20 | foreshadow=True | rules=False | D班积极搜集证据，包括寻找目击者、在网络上发布征集信息。绫小路发现佐仓的偶像身份和跟踪狂问题。
sato_case_resolution | 须藤事件解决 | fixed_story | 2024-05-25 | foreshadow=True | rules=False | 审议结束后，茶柱老师与堀北谈话，暗示绫小路是D班最严重的瑕疵品。龙园翔首次现身，向D班宣战。
sato_case_resolution_plan | 解决须藤事件的作战 | ai_guided_choice | 2024-05-24 | foreshadow=True | rules=False | 作战执行中，一之濑和博士在午休期间装设监视器。绫小路在放学后与C班石崎等人对峙，一之濑配合演出。
sato_confession | 佐藤麻耶告白 | ai_guided_choice | 2024-12-25 | foreshadow=True | rules=False | 佐藤麻耶告白后，玩家可以选择接受或拒绝。拒绝会导致佐藤伤心离开，但会加深与轻井泽惠的信任。接受则会开启与佐藤的恋爱关系，但可能影响与轻井泽的关系。
sato_confession_2024_10_mid | 佐藤麻耶的告白与绫小路的困扰 | ai_guided_choice | 2024-10-16 | foreshadow=True | rules=False | 佐藤的告白让绫小路意识到自己在班级中的形象正在改变，他需要决定如何回应这份感情，同时考虑这对他在D班计划的影响。
sato_maya_crush_on_kiyotaka | 佐藤麻耶对绫小路清隆的告白准备 | fixed_story | 2024-12-23 | foreshadow=True | rules=False | 佐藤麻耶正在为圣诞节约会做准备，她的目标是让绫小路清隆成为自己的男朋友。她的行动将影响绫小路与轻井泽、以及D班内部的人际关系。
sato_phone_call_to_ayanokoji | 佐藤麻耶致电绫小路 | fixed_story | 2025-12-28 | foreshadow=True | rules=False | 绫小路向佐藤承诺，如果她无法保护轻井泽，他会接手。两人达成默契。
second_semester_final_cooperative_comprehensive_exam | 第二学期末特别考试·协力型综合笔试 | ai_guided_choice | 2025-12-22 | foreshadow=True | rules=True | 考试进行中。B班需要制定策略：让学力低的学生先上场解答简单问题，学力高的学生处理难题。剩余时间奖励（1小时以上+10分，30分钟以上+5分，10分钟以上+2分）
second_semester_final_exam | 第二学期末协力型综合笔试特别考试 | ai_guided_choice | 2025-12-22 | foreshadow=True | rules=True | 特别考试进行中。堀北班采用让学力高的学生与学力低的学生轮流作答的战略，利用手势传达问题编号。高圆寺被安排为最后一棒，只留两个问题给他。
second_semester_start | 第二学期开学 | fixed_story | 2025-09-01 | foreshadow=False | rules=False | 暑假结束，二年级第二学期开始。绫小路清隆与轻井泽惠的交往关系在须藤健面前曝光。茶柱佐枝宣布了体育祭、文化祭和教育旅行等重大活动安排。
second_year_start | 二年级开学与OAA系统导入 | fixed_story | 2024-04-01 | foreshadow=True | rules=True | OAA系统已导入，学生的个人实力完全可视化。南云雅推动的个人实力评价制度开始实施。
second_year_uninhabited_island_exam | 二年级无人岛特别考试 | ai_guided_choice | 2025-07-20 | foreshadow=True | rules=True | 无人岛特别考试进行中。考试规则：两周内搜集点数竞赛排名。基本移动每天4次（首日/最终日3次），抵达指定区域得分。课题随时出现，分学力/身体能力/其他三类。排名倒
secret_meeting_with_teachers_2025_03_24 | 与茶柱、真嶋老师的秘密会议 | ai_guided_choice | 2025-03-24 | foreshadow=False | rules=False | 绫小路清隆在毕业典礼后，与茶柱佐枝、真嶋老师以及坂柳有栖在会客室秘密会面，揭露月城代理理事长的不法行为，并寻求教师们的协助以对抗月城。
severance_with_keisei | 与轻井泽惠断绝关系 | ai_guided_choice | 2024-12-17 | foreshadow=True | rules=False | 绫小路清隆与轻井泽惠断绝关系。轻井泽感到被抛弃，内心动摇。这为后续龙园对轻井泽的逼供埋下伏笔。
shina_yukimura_monologue | 椎名日和的独白与决心 | fixed_story | 2026-06-20 | foreshadow=False | rules=False | 椎名日和陷入情感与责任的矛盾中，独自凝望大海，等待终结的汽笛。
shiraishi_special_01_early_morning_encounter | 白石飞鸟特典：清晨相遇 | silent_fixed | 2026-04-01 | foreshadow=True | rules=False | 白石飞鸟对绫小路清隆产生特殊情感，但刻意隐藏。
shiraishi_special_02_phone_voice_memory | 白石飞鸟特典②：手机里的声音 | silent_fixed | 2026-04-01 | foreshadow=True | rules=False | 白石飞鸟对绫小路清隆的情感进一步加深。
shiro_elimination | 志朗主动淘汰事件 | ai_guided_choice | 2032-06-01 | foreshadow=True | rules=False | 绫小路清隆拒绝了志朗的邀请，志朗随后被淘汰，白屋第四期生仅剩清隆一人。
shoplifting_framing_incident_resolution | 鬼龙院被栽赃事件真相揭露与学生会审判 | fixed_story | 2025-12-22 | foreshadow=True | rules=False | 学生会审判进行中。堀北作为学生会长主持。鬼龙院指控南云指示山中栽赃。桐山主张另有真凶。堀北推理出真凶是桐山。桐山承认：他假借南云命令指示立花和山中，目的是破坏学
special_exam_boat_begin | 优待者特别考试开始 | fixed_story | 2024-07-29 | foreshadow=True | rules=True | 考试进行中。各组气氛各异：龙园在C班内实施高压统治，试图掌握所有优待者信息；葛城带领A班采取‘不合作’策略，拒绝任何讨论；一之濑在兔组尝试用扑克牌游戏缓和气氛并
special_exam_day8 | 林间学校特别考试（第八天） | fixed_story | 2025-02-13 | foreshadow=True | rules=True | 特别考试进行中。绫小路在笔试中故意失误一题，道路接力赛小组配合良好，高圆寺表现正常。
special_exam_result_announcement | 特别考试结果公布与后续冲突 | fixed_story | 2026-04-14 | foreshadow=True | rules=False | 考试结果引发各班级内部冲突和人物关系变化。绫小路确立在C班的地位。堀北和轻井泽互相倾诉，决定振作。
sports_festival_2024 | 体育祭 | ai_guided_choice | 2024-10-01 | foreshadow=True | rules=True | 体育祭正在进行中。D班面临多重危机：堀北被C班木下陷害受伤、须藤因愤怒离队、栉田被揭露为叛徒、绫小路在接力赛上展现惊人速度。玩家需在多个关键节点做出选择，影响班
sports_festival_alliance_negotiation | 体育祭同盟交涉 | ai_guided_choice | 2025-09-25 | foreshadow=True | rules=True | 堀北班与龙园班正在就体育祭合作进行谈判。龙园用柳橙汁测试你的反应，你成功闪避。你提出让坂柳不参加体育祭的提议，但要求不指望你在体育祭上得分。
sports_festival_announcement | 体育祭规则说明与分组公布 | fixed_story | 2024-09-02 | foreshadow=False | rules=True | D班学生正在讨论体育祭的规则和策略，气氛紧张。
sports_festival_day_one | 体育祭第一天 | fixed_story | 2025-10-02 | foreshadow=True | rules=False | 体育祭正在进行。你缺席，坂柳有栖来到你的房间。你们讨论了White Room、班级目标以及你的计划。坂柳透露她通过父亲得知了你的缺席原因。
sports_festival_events | 体育祭各项比赛 | fixed_story | 2025-10-02 | foreshadow=False | rules=True | 体育祭比赛进行中。堀北在100米赛跑中获胜，但在跳远中输给伊吹。须藤和小野寺在网球双打中获胜。龙园班通过石崎与A班的冲突干扰对手。
sports_festival_opening | 体育祭开幕与一百米赛跑 | fixed_story | 2024-10-01 | foreshadow=False | rules=False | 体育祭正在进行，各项目激烈竞争。
sports_festival_preparation | 体育祭准备与生日计划 | fixed_story | 2025-10-01 | foreshadow=True | rules=False | 在购物中心，你与惠约会时遇到佐藤、石崎和阿尔伯特。石崎提议在10月20日为你和龙园举办联合生日派对，条件是龙园向惠道歉。
sports_festival_results | 体育祭结果公布 | silent_fixed | 2024-10-01 | foreshadow=False | rules=False | 体育祭结果公布：红组获胜。一年级排名：B班第一、C班第二、A班第三、D班第四。D班因最后一名被扣100点班级点数。一年级最优秀选手为B班柴田飒。
sports_festival_rules_announcement | 体育祭规则说明 | fixed_story | 2024-09-20 | foreshadow=False | rules=True | 体育祭规则公布，班级开始讨论策略。须藤健和小野寺组队，平田洋介向绫小路求助班级问题。
sports_festival_tennis_final | 体育祭网球双打决赛 | fixed_story | 2025-10-02 | foreshadow=False | rules=True | 网球双打决赛中，须藤和小野寺对阵宝泉。宝泉故意攻击小野寺，但须藤控制住愤怒，最终获胜。赛后宝泉挑衅，须藤拒绝应战。
sports_festival_volleyball_final | 体育祭排球决赛 | fixed_story | 2025-10-02 | foreshadow=False | rules=True | 排球决赛中，堀北、伊吹和栉田组队对阵天泽和七濑。比赛紧张，最终堀北队以7-6获胜。
star_sensei_cheating_incident | 星之宫知惠作弊未遂事件 | ai_guided_choice | 2026-03-14 | foreshadow=True | rules=False | 星之宫老师被三位老师警告。绫小路清隆表示会在春假结束前解决这个问题。
student_council_president_election_announcement | 下任学生会长选举宣布 | fixed_story | 2025-12-01 | foreshadow=True | rules=False | 学生会室中，南云雅宣布选举计划。一之濑帆波突然表示要辞去学生会并退出选举，令所有人震惊。她声称自己不适合当学生会长，且班级状况不佳。堀北铃音自动成为下任学生会长
student_council_room_confrontation | 学生会室对峙与八神退学 | fixed_story | 2025-11-01 | foreshadow=True | rules=False | 八神拓也的退学已成定局。绫小路清隆在幕后操纵了这一切，但并未直接参与。椿樱子和宇都宫随后与绫小路对话，暗示背后还有更高层的人物。
student_council_transition_2024_10 | 学生会新旧交接典礼与南云雅的宣言 | fixed_story | 2024-10-15 | foreshadow=True | rules=False | 南云雅的激进宣言在学生中引发巨大波澜，D班学生开始意识到这所学校远非表面那么简单，未来的竞争将更加残酷。
study_group_collapse | 首次读书会破裂与堀北的决裂 | fixed_story | 2024-05-08 | foreshadow=False | rules=False | 读书会失败，堀北认为须藤等人是累赘，主张放弃他们。绫小路与堀北就‘是否拯救不及格组’展开激烈辩论。
study_group_formation_2024_10 | D班读书会与绫小路组的成立 | ai_guided_choice | 2024-10-19 | foreshadow=True | rules=False | 读书会正式启动，绫小路组开始针对三宅和长谷部学力相似的特点制定学习计划。同时，绫小路需要平衡与佐藤的关系，以及应对栉田可能的情报泄露风险。
sudou_leave_and_return | 须藤离队与回归 | ai_guided_choice | 2024-10-01 | foreshadow=True | rules=False | 堀北与须藤在宿舍大厅进行关键对话。玩家需选择堀北的说服方式：强调班级责任、分享自身孤独经历、或直接承认需要须藤的力量。此选择将决定须藤是否回归及两人关系的变化。
sudou_onodera_team_up | 须藤健与小野寺组队 | fixed_story | 2024-09-22 | foreshadow=True | rules=False | 须藤和小野寺决定联手，为班级争取体育祭高分。
sudou_study_habits_change | 须藤健的用功模式改变（戴眼镜学习） | silent_fixed | 2025-12-02 | foreshadow=True | rules=False | 须藤健的榜样作用激励了B班学生更加努力备考。
sudou_walkout | 须藤健殴打平田后离场 | fixed_story | 2024-10-01 | foreshadow=False | rules=False | D班失去王牌选手，面临崩溃。
sudu_expulsion_crisis | 须藤退学危机与点数购买分数 | ai_guided_choice | 2024-05-17 | foreshadow=False | rules=True | 绫小路以‘考试范围通知延迟导致不平等’为由，要求茶柱老师出售1分。茶柱老师开出10万点数的天价。堀北出现，表示愿意共同支付。
sudu_expulsion_resolved | 须藤退学危机解除 | fixed_story | 2024-05-17 | foreshadow=False | rules=False | 须藤被救下，对堀北产生好感。D班全体通过期中考，无人退学。茶柱老师承诺若期末考也无人不及格，将带全班去海边度假。
summer_vacation_cruise_start | 暑假豪华游轮旅行开始 | fixed_story | 2024-07-21 | foreshadow=False | rules=False | 高度育成高级中学一年级学生乘坐豪华游轮进行暑假旅行。无人岛特别考试结束后已过三天，学生们正在享受游轮上的自由时光。
summer_vacation_ends | 暑假结束与关系公开 | fixed_story | 2024-08-31 | foreshadow=True | rules=False | 绫小路与惠的恋爱关系进入新阶段，为第二学期的公开做好准备。
summer_vacation_start | 暑假开始与无人岛考试出发 | fixed_story | 2024-07-17 | foreshadow=True | rules=False | 无人岛特别考试即将开始，所有学生已出发前往港口。
survival_exam_day1_afternoon | 生存与淘汰特别考试·第一天下午 | ai_guided_choice | 2024-12-02 | foreshadow=True | rules=True | 特别考试后半战激烈进行。龙园班通过内部情报（桥本背叛）实现连续完美通关，逆转获胜。一之濑班与龙园班暗中合作，一之濑连续指名轻井泽惠十次，实为送分给堀北班以压制坂
survival_exam_day1_morning | 生存与淘汰特别考试·第一天上午 | ai_guided_choice | 2024-12-02 | foreshadow=True | rules=True | 特别考试进行中，第一回合堀北班攻击一之濑班，出题领域'英文'难易度1，指名小桥梦、渡边纪仁、墨田诚、二宫唯、柴田飒。一之濑班保护成功二宫唯、渡边纪仁，小桥梦、柴
survival_exam_day1_noon | 生存与淘汰特别考试·第一天午休 | fixed_story | 2024-12-02 | foreshadow=True | rules=False | 午休期间，各领袖在学生餐厅进行心理战。龙园暗示自己掌握了A班弱点，坂柳保持冷静但内心动摇。堀北观察局势，绫小路默默分析。
survival_exam_result_evening | 生存与淘汰特别考试·结果公布与后续 | fixed_story | 2024-12-02 | foreshadow=True | rules=False | 特别考试结束后的傍晚，坂柳与桥本对峙，桥本承认背叛并威胁要让坂柳退学。坂柳与神室告别，神室要求坂柳报复背叛者。绫小路旁观并点醒坂柳，指出神室对她而言并非普通同学
survival_game_opening | 无人岛生存游戏特别考试开幕 | fixed_story | 2026-06-20 | foreshadow=False | rules=True | 无人岛生存游戏特别考试正在进行中。考试时间每日上午9点至下午6点。司令可使用GPS停止、人物特定等战术。每小时会触发事件，出现物资箱或禁止使用区域。
swimming_class | 游泳课与男生赌局 | ai_guided_choice | 2024-04-09 | foreshadow=False | rules=False | D班举行男女混合游泳课。池、山内、博士开设女生胸部大小赌局。高圆寺在游泳比赛中以23.22秒击败须藤，展现惊人运动能力。栉田主动与绫小路交谈。
swimming_pool_aftermath | 泳池活动结束与Delta作战失败 | fixed_story | 2024-08-31 | foreshadow=False | rules=False | 池、山内、须藤在绫小路房间发现偷拍失败，陷入绝望。绫小路暗中销毁了真正的记忆卡。
swimming_pool_day | 泳池开放日与Delta作战实施 | ai_guided_choice | 2024-08-31 | foreshadow=True | rules=False | 泳池开放日，D班和B班学生一起游玩。池等人实施偷窥计划，但被轻井泽暗中破坏，记忆卡被调换。绫小路在排球比赛中故意隐藏实力。傍晚，绫小路与轻井泽在泳池畔交谈，轻井
swimming_pool_planning | 泳池偷窥计划（Delta作战） | silent_fixed | 2024-08-30 | foreshadow=True | rules=False | Delta作战计划已制定，池等人准备在泳池开放日实施偷窥。绫小路暗中联系轻井泽进行破坏。
tachibana_crying_day7 | 橘茜的泪水（第七天） | fixed_story | 2025-02-12 | foreshadow=True | rules=False | 橘茜因担心堀北学而哭泣，但拒绝透露更多。绫小路确认南云的目标可能是橘茜。
teachers_bar_conversation | 教师们在酒吧的对话 | silent_fixed | 2024-07-25 | foreshadow=False | rules=False | 绫小路清隆偶然听到茶柱佐枝、星之宫知惠和真嶋老师三人在酒吧的对话。得知一之濑帆波被分到兔组是为了调查绫小路在无人岛考试中的表现。
teachers_drinking_party | 教师们的深夜酒会 | silent_fixed | 2024-08-09 | foreshadow=True | rules=False | 教师间的对话揭示了过去的恩怨，以及即将到来的特别考试可能带来的班级崩坏风险。
tenshi_ichika_visit | 天泽一夏的深夜来访 | ai_guided_choice | 2024-09-23 | foreshadow=True | rules=False | 天泽一夏警告绫小路，White Room派来的学生可能失控，但绫小路选择不追问详情。
three_way_interview_ayano | 绫小路清隆三方面谈 | fixed_story | 2026-04-01 | foreshadow=True | rules=False | 面谈结束后，绫小路笃臣拖延时间以接触高圆寺父亲。绫小路清隆与父亲简短对话，父亲透露White Room计划。
treasure_hunt_game | 寻宝游戏 | ai_guided_choice | 2024-08-08 | foreshadow=True | rules=True | 寻宝游戏进行中。绫小路与佐藤合作寻找二维码，使用拍照保存技巧。龙园翔与七濑翼就小宫受伤事件对峙，七濑透露宇都宫陆可能是关键人物。堀北铃音在服务台确认报酬，与栉田
tsukishiro_nanase_plot | 月城与七濑翼密谋 | silent_fixed | 2024-07-16 | foreshadow=True | rules=False | 月城与七濑翼密谋在无人岛考试中让绫小路退学。七濑翼已下定决心。
tsukishiro_phone_call | 月城代理理事长的电话 | silent_fixed | 2025-11-01 | foreshadow=False | rules=False | 绫小路清隆在玄关处与椿樱子和宇都宫会面后，接到月城代理理事长的电话。月城承认八神退学在他的计算之外，但表示与绫小路的关系到此为止。暗示一年级和二年级不再有直接竞
tug_of_war_controversy | 拔河比赛与C班故意放手 | fixed_story | 2024-10-01 | foreshadow=False | rules=False | 须藤对C班的卑鄙手段愤怒不已。
unanimous_exam_day1 | 全场一致特别考试第一天 | ai_guided_choice | 2025-09-17 | foreshadow=False | rules=True | 全场一致特别考试于下午1点开始。考试规则：5道课题，每道60秒投票时间，10分钟中场休息，总时限5小时。通过得50点班级点数，失败扣300点。保护点数暂时无效。
unanimous_special_exam_announcement | 全场一致特别考试说明 | fixed_story | 2025-09-16 | foreshadow=False | rules=False | 茶柱佐枝宣布在体育祭前将进行'全场一致特别考试'。规则：全班对5道课题进行匿名投票，必须达成全场一致才能通过。每道课题有60秒投票时间，中场休息10分钟。总时限
uninhabited_island_exam_day1_start | 无人岛特别考试开始 | fixed_story | 2024-04-01 | foreshadow=False | rules=True | 无人岛特别考试正在进行中，学生需要完成指定区域移动、课题挑战等任务，避免成为倒数五组而被退学。
wang_meiyu_returns | 王美雨回归与绫小路的帮助 | ai_guided_choice | 2024-09-23 | foreshadow=True | rules=False | 王美雨在绫小路的鼓励下决定回校。绫小路告诉她平田洋介很担心她。
white_room_beta_curriculum_start | 白屋第四期生β课程启动 | fixed_story | 2025-04-15 | foreshadow=True | rules=False | β课程开始，白屋第四期生面临极高的淘汰率，绫小路清隆作为其中一员开始其残酷的成长历程。
white_room_facility_selection | 白屋设施选址完成 | fixed_story | 2024-05-15 | foreshadow=True | rules=False | 白屋设施选址确定，位于埼玉县深山中的废弃工厂，开始进行改建规划。
white_room_first_batch_evaluation | 白屋第一期生三年评估 | fixed_story | 2027-08-01 | foreshadow=True | rules=False | 铃悬被选为白屋总指挥，开始制定第二期生的课程计划，采用更严格的教育方针。
white_room_first_batch_start | 白屋第一期生教育开始 | fixed_story | 2024-08-01 | foreshadow=True | rules=False | 白屋第一期生教育正式开始，为期三年的竞争教育拉开序幕。
white_room_founding_decision | 白屋计划启动决策 | fixed_story | 2024-04-01 | foreshadow=True | rules=False | 白屋计划正式启动，绫小路笃臣开始着手寻找资金、场地和人员。
white_room_freeze | 白屋冻结 | silent_fixed | 2025-03-11 | foreshadow=True | rules=False | 白屋正式进入冻结期，铃悬研究员反思白屋教育的成果与局限，特别提到绫小路清隆的异常能力。
white_room_funding_party | 白屋资金募集派对 | fixed_story | 2025-01-25 | foreshadow=True | rules=False | 绫小路笃臣在派对上与天泽社长、神崎社长等财阀周旋，成功获得部分融资，但也面临白屋被直江打压的困境。
